id,cast 
203793,Thomas Kretschmann
203793,Yanina Studilina
203793,Philippe Reinhardt
203793,Heiner Lauterbach
203793,Maria Smolnikova
141058,Elen Rhys
141058,Mark Lewis Jones
141058,Gary Mavers
141058,Marc Pickering
141058,Michael Jibson
178850,Beyoncé Knowles
178850,Jay-Z
178850,Tina Knowles
238749,Alicia Witt
238749,Mark Wiebe
238749,Scott Gibson
238749,Susan Hogan
238749,Richard Fitzpatrick
194121,Johnathon Schaech
194121,Andrea Frankle
194121,Philippe Brenninkmeyer
194121,Pell James
194121,Glen Warner
246308,Rainer Voss
246308,Angela Merkel
279954,Monique Blanchard
279954,Bradley Mixon
203217,Paulo Gustavo
203217,Mariana Xavier
203217,Rodrigo Pandolfo
203217,Suely Franco
203217,Herson Capri
160220,Tara Strong
160220,John de Lancie
160220,Cathy Weseluck
160220,Peter New
160220,Lee Tockar
228009,Russell Peters
224908,Sharon Hinnendael
224908,Kaniehtiio Horn
224908,Chelsey Reist
224908,Robert Moloney
224908,Ryan Kennedy
173455,Matt Berninger
173455,Tom Berninger
173455,Aaron Dessner
173455,Bryce Dessner
173455,Bryan Devendorf
203351,Graham Greene
203351,David Chokachi
203351,Jackie Moore
203351,Nicole Alexandra Shipley
203351,Jared Cohn
231401,Laura Benanti
231401,Stephen Moyer
231401,Carrie Underwood
231401,Christian Borle
231401,Audra McDonald
174323,Michael J. Willett
174323,Paul Iacono
174323,Sasha Pieterse
174323,Andrea Bowen
174323,Molly Tarlov
105,Michael J. Fox
105,Christopher Lloyd
105,Lea Thompson
105,Crispin Glover
105,Thomas F. Wilson
2108,Emilio Estevez
2108,Anthony Michael Hall
2108,Judd Nelson
2108,Molly Ringwald
2108,Paul Gleason
526,Matthew Broderick
526,Rutger Hauer
526,Michelle Pfeiffer
526,Alfred Molina
526,Leo McKern
9355,Mel Gibson
9355,Tina Turner
9355,Bruce Spence
9355,Helen Buday
9355,Angelo Rossitto
707,Roger Moore
707,Christopher Walken
707,Tanya Roberts
707,Grace Jones
707,Patrick Macnee
11976,Tom Cruise
11976,Mia Sara
11976,Tim Curry
11976,David Bennent
11976,Alice Playten
9340,Sean Astin
9340,Josh Brolin
9340,Jeff Cohen
9340,Corey Feldman
9340,Robert Davi
10014,Robert Englund
10014,Mark Patton
10014,Kim Myers
10014,Robert Rusler
10014,Clu Gulager
1369,Sylvester Stallone
1369,Richard Crenna
1369,Charles Napier
1369,Steven Berkoff
1369,Julia Nickson
606,Meryl Streep
606,Robert Redford
606,Klaus Maria Brandauer
606,Michael Kitchen
606,Malick Bowens
1374,Sylvester Stallone
1374,Talia Shire
1374,Burt Young
1374,Carl Weathers
1374,Brigitte Nielsen
68,Jonathan Pryce
68,Robert De Niro
68,Katherine Helmond
68,Ian Holm
68,Bob Hoskins
10957,Grant Bardsley
10957,Susan Sheridan
10957,John Byner
10957,Nigel Hawthorne
10957,John Hurt
873,Whoopi Goldberg
873,Margaret Avery
873,Danny Glover
873,Akosua Busia
873,Oprah Winfrey
10999,Arnold Schwarzenegger
10999,Rae Dawn Chong
10999,Dan Hedaya
10999,Vernon Wells
10999,James Olson
9838,Richard Chamberlain
9838,Sharon Stone
9838,Herbert Lom
9838,John Rhys-Davies
9838,Ken Gampu
10925,Clu Gulager
10925,James Karen
10925,Don Calfa
10925,Thom Mathews
10925,John Philbin
9281,Harrison Ford
9281,Kelly McGillis
9281,Josef Sommer
9281,Lukas Haas
9281,Jan Rubes
11532,Powers Boothe
11532,Charley Boorman
11532,Meg Foster
11532,Yara Vaneau
11532,William Rodriguez
10328,Steve Guttenberg
10328,Tahnee Welch
10328,Brian Dennehy
10328,Don Ameche
10328,Wilford Brimley
16248,Mary Beth Hurt
16248,Michael McKean
16248,Barret Oliver
16248,Amy Linker
16248,Danny Corkill
11797,Chris Sarandon
11797,William Ragsdale
11797,Amanda Bearse
11797,Roddy McDowall
11797,Stephen Geoffreys
11418,Chevy Chase
11418,Beverly D'Angelo
11418,Dana Hill
11418,Jason Lively
11418,Mel Smith
10157,Steve Guttenberg
10157,Bubba Smith
10157,David Graf
10157,Michael Winslow
10157,Bobcat Goldthwait
9626,Arnold Schwarzenegger
9626,Brigitte Nielsen
9626,Sandahl Bergman
9626,Paul L. Smith
9626,"Ernie Reyes, Jr."
8408,Lori Cardille
8408,Terry Alexander
8408,Joseph Pilato
8408,Jarlath Conroy
8408,Anthony Dileo Jr.
15196,Eileen Brennan
15196,Tim Curry
15196,Madeline Kahn
15196,Christopher Lloyd
15196,Michael McKean
9731,Melanie Kinnaman
9731,John Shepherd
9731,Shavar Ross
9731,Richard Young
9731,Marco St. John
13764,Dudley Moore
13764,John Lithgow
13764,David Huddleston
13764,Burgess Meredith
13764,Judy Cornwell
20721,Chuck Norris
20721,Mike Genovese
20721,Henry Silva
20721,Bert Remsen
20721,Nathan Davis
10176,Bruno Lawrence
10176,Alison Routledge
10176,Anzac Wallace
10176,Pete Smith
10176,Tom Hyde
12500,Michael Dudikoff
12500,Steve James
12500,Judie Aronson
12500,Guich Koock
12500,John Fujioka
9749,Chevy Chase
9749,Joe Don Baker
9749,Dana Wheeler-Nicholson
9749,Richard Libertini
9749,Tim Matheson
11814,Anthony Michael Hall
11814,Kelly LeBrock
11814,Ilan Mitchell-Smith
11814,Bill Paxton
11814,Suzanne Snyder
8879,Clint Eastwood
8879,Michael Moriarty
8879,Carrie Snodgress
8879,Chris Penn
8879,Richard Dysart
10849,Mia Farrow
10849,Jeff Daniels
10849,Danny Aiello
10849,Irving Metzman
10849,Stephanie Farrow
11177,Cher
11177,Sam Elliott
11177,Eric Stoltz
11177,Estelle Getty
11177,Laura Dern
29161,Jennifer Connelly
29161,Donald Pleasence
29161,Daria Nicolodi
29161,Patrick Bauchau
29161,Fiore Argento
10303,Michael Douglas
10303,Kathleen Turner
10303,Danny DeVito
10303,Spiros Focás
10303,Avner Eisenberg
11954,Steve Railsback
11954,Peter Firth
11954,Frank Finlay
11954,Mathilda May
11954,Patrick Stewart
1694,Jeffrey Combs
1694,Bruce Abbott
1694,Barbara Crampton
1694,David Gale
1694,Robert Sampson
23919,Dan Monahan
23919,Wyatt Knight
23919,Tony Ganios
23919,Mark Herrier
23919,Kaki Hunter
10905,Tom Hanks
10905,Dabney Coleman
10905,Lori Singer
10905,Charles Durning
10905,Carrie Fisher
14370,Val Kilmer
14370,Gabriel Jarret
14370,Michelle Meyrink
14370,William Atherton
14370,Jon Gries
8992,John Cusack
8992,Daphne Zuniga
8992,Anthony Edwards
8992,Boyd Gaines
8992,Tim Robbins
9080,Chevy Chase
9080,Dan Aykroyd
9080,Steve Forrest
9080,Donna Dixon
9080,Bruce Davison
24873,Charles Bronson
24873,Deborah Raffin
24873,Ed Lauter
24873,Martin Balsam
24873,Gavin O'Herlihy
17824,Johnny Depp
17824,Rob Morrow
17824,Héctor Elizondo
17824,Andrew Dice Clay
17824,Karyn O'Bryan
10843,Griffin Dunne
10843,Rosanna Arquette
10843,Verna Bloom
10843,Tommy Chong
10843,Linda Fiorentino
5683,Paul Reubens
5683,E.G. Daily
5683,Mark Holton
5683,Diane Salinger
5683,Judd Omen
2075,Jack Nicholson
2075,Kathleen Turner
2075,Robert Loggia
2075,William Hickey
2075,Lee Richardson
13667,John Cusack
13667,David Ogden Stiers
13667,Kim Darby
13667,Demian Slade
13667,Scooter Stevens
12615,Dustin Hoffman
12615,Kate Reid
12615,John Malkovich
12615,Stephen Lang
12615,Charles Durning
10372,Wilford Brimley
10372,Warwick Davis
10372,Aubree Miller
10372,Siân Phillips
10372,Carel Struycken
1816,Michael Douglas
1816,Vicki Frederick
1816,Janet Jones
1816,Yamil Borges
1816,Jan Gan Boyd
10552,Drew Barrymore
10552,James Woods
10552,Alan King
10552,Kenneth McMillan
10552,Robert Hays
11064,Richard Pryor
11064,John Candy
11064,Lonette McKee
11064,Stephen Collins
11064,Jerry Orbach
15983,Chuck Norris
15983,Richard Lynch
15983,Melissa Prophet
15983,Alexander Zale
15983,Alex Colon
11864,Dennis Quaid
11864,"Louis Gossett, Jr."
11864,Brion James
11864,Richard Marcus
11864,Carolyn McCormick
11509,Kevin Kline
11509,Scott Glenn
11509,Kevin Costner
11509,Danny Glover
11509,Brian Dennehy
34573,Natalie Gregory
34573,Sheila Allen
34573,Sharee Gregory
34573,Red Buttons
34573,Sherman Hemsley
45408,Jackie Chan
45408,Danny Aiello
45408,Roy Chiao
45408,Moon Lee
45408,Peter Yang Kwan
11824,Michael J. Fox
11824,James Hampton
11824,Susan Ursitti
11824,Jerry Levine
11824,Matt Adler
11703,William Hurt
11703,Raúl Juliá
11703,Sônia Braga
11703,José Lewgoy
17898,Gary Busey
17898,Everett McGill
17898,Corey Haim
17898,Megan Follows
17898,Terry O'Quinn
11557,Emilio Estevez
11557,Rob Lowe
11557,Andrew McCarthy
11557,Demi Moore
11557,Judd Nelson
20348,Kevin Costner
20348,Judd Nelson
20348,Sam Robards
20348,Chuck Bush
20348,Brian Cesak
21627,Louise Lasser
21627,Brion James
21627,Paul L. Smith
21627,Sheree J. Wilson
21627,Edward R. Pressman
27590,Anthony Edwards
27590,Linda Fiorentino
27590,Jsu Garcia
27590,Alex Rocco
27590,Marla Adams
44191,Bryan Genesse
44191,Lance Van Der Kolk
44191,Alan Deveau
44191,Jason Warren
44191,Annie McAuley
11904,Nicholas Rowe
11904,Alan Cox
11904,Sophie Ward
11904,Anthony Higgins
11904,Susan Fleetwood
8130,Madonna
8130,Rosanna Arquette
8130,Aidan Quinn
8130,Mark Blum
8130,Robert Joy
19357,John Candy
19357,Karen Austin
19357,Kerri Green
19357,Joey Lawrence
19357,Aubrey Jene
12775,Rutger Hauer
12775,Jennifer Jason Leigh
12775,Tom Burlinson
12775,Susan Tyrrell
12775,Ronald Lacey
14750,Doug McKeon
14750,Catherine Mary Stewart
14750,Kelly Preston
14750,Chris Nash
14750,D.W. Brown
11893,Jon Voight
11893,Eric Roberts
11893,Rebecca De Mornay
11893,Kyle T. Heffner
11893,John P. Ryan
35144,Meredith Salenger
35144,John Cusack
35144,Ray Wise
35144,Scatman Crothers
19259,Tom Hanks
19259,John Candy
19259,Rita Wilson
19259,Tim Thomerson
19259,Gedde Watanabe
26578,Timothy Hutton
26578,Sean Penn
26578,Pat Hingle
26578,Joyce Van Patten
26578,Rob Reed
16082,Mikhail Baryshnikov
16082,Gregory Hines
16082,Jerzy Skolimowski
16082,Helen Mirren
16082,Geraldine Page
13155,Fairuza Balk
13155,Nicol Williamson
13155,Piper Laurie
13155,Jean Marsh
13155,Justin Case
25133,Jeff Goldblum
25133,Joseph Bologna
25133,Ed Begley Jr.
25133,Carol Kane
25133,John Byner
18252,John Stockwell
18252,Dennis Hopper
18252,Danielle von Zerneck
18252,Fisher Stevens
18252,Richard Masur
12235,Glenn Close
12235,Jeff Bridges
12235,Peter Coyote
12235,Lance Henriksen
12235,Robert Loggia
27064,Ken Ogata
27064,Gô Rijû
27064,Masato Aizawa
27064,Masayuki Shionoya
27064,Hiroshi Mikami
29794,Christopher Lee
29794,Annie McEnroe
29794,Reb Brown
29794,Marsha A. Hunt
29794,Sybil Danning
10553,Fred Ward
10553,Joel Grey
10553,Wilford Brimley
10553,J. A. Preston
10553,George Coe
19064,Jim Carrey
19064,Lauren Hutton
19064,Karen Kopins
19064,Cleavon Little
19064,Stuart Charno
14040,Kevin Costner
14040,David Marshall Grant
14040,Rae Dawn Chong
14040,Alexandra Paul
17663,Megan Follows
17663,Colleen Dewhurst
17663,Richard Farnsworth
17663,Patricia Hamilton
17663,Marilyn Lightstone
9846,William Petersen
9846,Willem Dafoe
9846,John Pankow
9846,Debra Feuer
9846,John Turturro
13938,Taimak
13938,Julius Carry
13938,Vanity
13938,Christopher Murney
13938,Faith Prince
18502,Michael Moriarty
18502,Andrea Marcovicci
18502,Garrett Morris
18502,Paul Sorvino
18502,Scott Bloom
16263,Sarah Jessica Parker
16263,Lee Montgomery
16263,Helen Hunt
16263,Morgan Woodward
16263,Ed Lauter
9872,Ethan Hawke
9872,River Phoenix
9872,Bobby Fite
9872,Bradley Gregg
9872,Georg Olden
42044,Simon Srebnik
42044,Michael Podchlebnik
42044,Motke Zaidl
11018,Mickey Rourke
11018,John Lone
11018,Ariane
11018,Leonard Termo
11018,Raymond J. Barry
49370,John Travolta
49370,Jamie Lee Curtis
49370,Marilu Henner
49370,Laraine Newman
49370,Jann Wenner
11338,Jeff Goldblum
11338,Michelle Pfeiffer
11338,Stacey Pickren
11338,Carmen Argenziano
11338,Dan Aykroyd
24548,Joyce Hyser
24548,Clayton Rohner
24548,Billy Jayne
24548,Toni Hudson
24548,William Zabka
18729,Patrick Swayze
18729,Philip Casnoff
18729,Kirstie Alley
18729,Genie Francis
18729,Georg Stanford Brown
24742,C. Thomas Howell
24742,Kelly Preston
24742,Lori Loughlin
24742,Dee Wallace
24742,Cliff DeYoung
11240,Gordon Warnecke
11240,Daniel Day-Lewis
11240,Roshan Seth
11240,Saeed Jaffrey
11240,Derrick Branche
50211,Gérard Jugnot
50211,Jean-Claude Leguay
50211,Jean-Yves Chatelais
50211,Jean-Paul Comart
50211,Eric Prat
12764,Chuck Norris
12764,Soon-Tek Oh
12764,Steven Williams
12764,Bennett Ohta
12764,Cosie Costa
15982,Helen Slater
15982,Christian Slater
15982,Yeardley Smith
15982,Martha Gehman
15982,Peter Coyote
11243,Mickey Rooney
11243,Jackie Burroughs
11243,Georgia Engel
11243,Sunny Besen Thrasher
11243,Eva Almos
33078,Frances Barber
33078,Joss Ackland
33078,Brian Deacon
33078,Eric Deacon
33078,Geoffrey Palmer
30069,Matthew Modine
30069,Linda Fiorentino
30069,Ronny Cox
30069,Daphne Zuniga
30069,Charles Hallahan
674,Daniel Radcliffe
674,Rupert Grint
674,Emma Watson
674,Ralph Fiennes
674,Michael Gambon
272,Christian Bale
272,Michael Caine
272,Liam Neeson
272,Katie Holmes
272,Gary Oldman
411,William Moseley
411,Anna Popplewell
411,Skandar Keynes
411,Georgie Henley
411,Liam Neeson
752,Natalie Portman
752,Hugo Weaving
752,Stephen Rea
752,Stephen Fry
752,John Hurt
187,Jessica Alba
187,Devon Aoki
187,Alexis Bledel
187,Powers Boothe
187,Rosario Dawson
118,Johnny Depp
118,Freddie Highmore
118,AnnaSophia Robb
118,Julia Winter
118,Helena Bonham Carter
1895,Ewan McGregor
1895,Natalie Portman
1895,Hayden Christensen
1895,Ian McDiarmid
1895,Samuel L. Jackson
7453,Martin Freeman
7453,Zooey Deschanel
7453,Sam Rockwell
7453,Mos Def
7453,John Malkovich
1635,Ewan McGregor
1635,Scarlett Johansson
1635,Djimon Hounsou
1635,Sean Bean
1635,Steve Buscemi
953,Ben Stiller
953,Chris Rock
953,David Schwimmer
953,Jada Pinkett Smith
953,Sacha Baron Cohen
9738,Ioan Gruffudd
9738,Jessica Alba
9738,Chris Evans
9738,Michael Chiklis
9738,Julian McMahon
561,Keanu Reeves
561,Rachel Weisz
561,Shia LaBeouf
561,Djimon Hounsou
561,Max Baker
9522,Owen Wilson
9522,Vince Vaughn
9522,Christopher Walken
9522,Rachel McAdams
9522,Isla Fisher
8202,Charlize Theron
8202,Marton Csokas
8202,Jonny Lee Miller
8202,Sophie Okonedo
8202,Caroline Chikezie
10022,Vin Diesel
10022,Lauren Graham
10022,Faith Ford
10022,Chris Potter
10022,Brittany Snow
74,Tom Cruise
74,Dakota Fanning
74,Miranda Otto
74,Justin Chatwin
74,Tim Robbins
1904,Zhang Ziyi
1904,Gong Li
1904,Youki Kudoh
1904,Tsai Chin
1904,Suzuka Ohgo
6957,Steve Carell
6957,Catherine Keener
6957,Paul Rudd
6957,Romany Malco
6957,Seth Rogen
9982,Zach Braff
9982,Garry Marshall
9982,Don Knotts
9982,Patrick Stewart
9982,Amy Sedaris
8488,Will Smith
8488,Eva Mendes
8488,Kevin James
8488,Amber Valletta
8488,Julie Ann Emery
9335,Jason Statham
9335,Amber Valletta
9335,Kate Nauta
9335,Alessandro Gassman
9335,François Berléand
2313,Uma Thurman
2313,Bryan Greenberg
2313,Meryl Streep
2313,Annie Parisse
2313,Zak Orth
11283,Emma Thompson
11283,Colin Firth
11283,Kelly Macdonald
11283,Thomas Brodie-Sangster
11283,Eliza Bennett
1495,Orlando Bloom
1495,Eva Green
1495,Jeremy Irons
1495,Marton Csokas
1495,Brendan Gleeson
4379,Jennifer Lopez
4379,Jane Fonda
4379,Michael Vartan
4379,Wanda Sykes
4379,Adam Scott
254,Naomi Watts
254,Jack Black
254,Adrien Brody
254,Thomas Kretschmann
254,Colin Hanks
4551,John Travolta
4551,Uma Thurman
4551,Vince Vaughn
4551,Cedric the Entertainer
4551,André Benjamin
11968,Paul Walker
11968,Jessica Alba
11968,Scott Caan
11968,Ashley Scott
11968,Josh Brolin
4348,Keira Knightley
4348,Matthew Macfadyen
4348,Rosamund Pike
4348,Simon Woods
4348,Donald Sutherland
142,Heath Ledger
142,Jake Gyllenhaal
142,Randy Quaid
142,Michelle Williams
142,Anne Hathaway
9928,Robin Williams
9928,Ewan McGregor
9928,Halle Berry
9928,Mel Brooks
9928,Paula Abdul
13417,Patrick Warburton
13417,Tracey Ullman
13417,Eartha Kitt
13417,John Goodman
13417,Wendie Malick
11679,Ice Cube
11679,Willem Dafoe
11679,Samuel L. Jackson
11679,Scott Speedman
11679,Xzibit
9779,Amber Tamblyn
9779,Alexis Bledel
9779,America Ferrera
9779,Blake Lively
9779,Jenna Boyd
787,Angelina Jolie
787,Brad Pitt
787,Vince Vaughn
787,Adam Brody
787,Kerry Washington
8923,Elijah Wood
8923,Claire Forlani
8923,Charlie Hunnam
8923,Ross McCall
8923,Leo Gregory
1656,Antonio Banderas
1656,Catherine Zeta-Jones
1656,Adrián Alonso Barona
1656,Julio Oscar Mechoso
1656,Nick Chinlund
1830,Nicolas Cage
1830,Bridget Moynahan
1830,Jared Leto
1830,Ethan Hawke
1830,Eamonn Walker
6795,Jonah Bobo
6795,Josh Hutcherson
6795,Dax Shepard
6795,Tim Robbins
6795,Frank Oz
9947,Jennifer Garner
9947,Goran Visnjic
9947,Will Yun Lee
9947,Cary-Hiroyuki Tagawa
